Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
16757,Japan,Sweet potatoes,2004,250372,1668.0,64688.88,16.33
9652,Guatemala,Sweet potatoes,2010,58333,1996.0,14898.25,19.85
3016,Brazil,Wheat,1994,15541,1761.0,84312.78,20.77
19536,Mexico,Sweet potatoes,1998,187500,758.0,34468.93,21.38
13351,India,Maize,2007,23352,1083.0,27422.77,25.44
22181,Pakistan,Soybeans,1997,12942,494.0,16936.0,26.82
16196,Japan,"Rice, paddy",1990,63279,1668.0,79821.18,14.14
4988,Burkina Faso,Yams,1993,59603,748.0,17.0,28.58
1653,Australia,Maize,2011,57390,534.0,47632.99,17.71
4362,Brazil,"Rice, paddy",2009,44049,1761.0,335742.0,20.78
11614,India,Potatoes,1996,169913,1083.0,56114.0,23.81
1532,Australia,Potatoes,2008,381224,534.0,42935.38,18.78
13211,India,"Rice, paddy",2006,31759,1083.0,37423.0,24.72
9449,Greece,Maize,2010,103818,652.0,5607.7,19.3
21099,Nepal,Soybeans,2002,8595,1500.0,132.36,15.44
15609,Iraq,Potatoes,2010,157177,216.0,1612.61,21.97
9398,Greece,Sweet potatoes,2001,176963,652.0,10725.0,18.67
343,Angola,Sweet potatoes,2009,66475,1010.0,40.0,24.33
8462,El Salvador,Sorghum,1997,16050,1784.0,3164.62,26.48
21171,Netherlands,Wheat,1996,89612,778.0,8923.0,8.32
8191,Egypt,Maize,1998,72257,51.0,4715.0,21.29
9678,Guatemala,Soybeans,2013,25333,1996.0,20489.4,20.37
13754,India,"Rice, paddy",2009,32366,1083.0,28707.01,25.38
18737,Mauritania,Sorghum,1993,5856,92.0,39.09,27.37
1982,Azerbaijan,"Rice, paddy",2013,22808,447.0,489.8,14.12
21072,Nepal,Potatoes,1997,89820,1500.0,80.75,14.5
23791,Qatar,Wheat,2009,23333,74.0,68.0,28.17
3685,Brazil,Sorghum,2001,18654,1761.0,151523.0,25.59
8359,Egypt,Maize,2011,77409,51.0,12945.0,21.18
14812,Indonesia,Maize,1997,26141,2702.0,1597.0,26.83
13492,India,Wheat,2007,27079,1083.0,27422.77,27.31
11202,India,Wheat,1993,23267,1083.0,66388.0,24.74
14937,Indonesia,Soybeans,2000,12335,2702.0,1597.0,27.23
6926,Colombia,"Rice, paddy",2013,38371,3240.0,54563.38,22.85
27778,Uruguay,"Rice, paddy",1999,63830,1300.0,3925.03,16.62
16768,Japan,Yams,2004,229051,1668.0,64688.88,16.19
27565,United Kingdom,Potatoes,1998,391347,1220.0,35422.0,10.0
17005,Japan,Sweet potatoes,2010,217531,1668.0,55576.0,16.12
15243,Indonesia,Maize,2010,44359,2702.0,1597.0,27.46
753,Armenia,Wheat,1994,17842,562.0,23.0,8.84
14919,Indonesia,Maize,2000,27649,2702.0,1597.0,27.23
9610,Guatemala,Maize,2006,25807,1996.0,15951.27,19.88
8644,Eritrea,Wheat,2008,3307,383.0,27.63,24.79
10446,Hungary,Soybeans,2004,23733,589.0,9940.5,10.37
4063,Brazil,"Rice, paddy",2006,38798,1761.0,238716.0,18.47
7983,Ecuador,"Rice, paddy",2010,43399,2274.0,31637.12,21.98
18907,Mauritius,Potatoes,1997,215755,2041.0,544.55,24.1
625,Argentina,Sorghum,2006,46778,591.0,65872.12,18.1
27720,Uruguay,Maize,1991,17800,1300.0,1762.01,16.95
12795,India,Cassava,2004,270436,1083.0,35113.0,26.22
16546,Japan,Sweet potatoes,1998,249781,1668.0,79821.18,16.39
18235,Madagascar,Maize,2013,16288,1513.0,507.94,19.34
4244,Brazil,Maize,2008,40800,1761.0,312637.0,25.96
19574,Mexico,Potatoes,1999,223519,758.0,34468.93,20.86
2438,Belarus,Wheat,2013,30610,618.0,9163.51,7.83
17401,Kenya,Cassava,1990,108498,630.0,3469.0,15.94
2069,Bahrain,Potatoes,2000,103333,83.0,8.65,26.99
20787,Morocco,Soybeans,2013,10000,346.0,13697.0,18.79
5224,Burundi,Potatoes,1999,24393,1274.0,150.24,21.01
20978,Namibia,Maize,1998,6608,285.0,56.0,20.83
10544,India,Maize,1990,15178,1083.0,75000.0,26.63
11743,India,Cassava,1997,221117,1083.0,52279.0,24.77
9270,Ghana,"Rice, paddy",2007,17015,1187.0,119.86,27.16
11341,India,Sweet potatoes,1994,84823,1083.0,61357.0,24.29
2175,Bangladesh,Sweet potatoes,1997,93946,2666.0,2035.0,25.55
22220,Pakistan,Potatoes,1998,136186,494.0,18406.0,24.91
8816,France,Sorghum,2000,62275,867.0,97878.0,11.74
5083,Burkina Faso,Sweet potatoes,2006,125728,748.0,109.24,28.92
14264,India,"Rice, paddy",2012,36909,1083.0,52980.0,25.86
24601,South Africa,Soybeans,1991,14483,495.0,16582.0,18.86
4105,Brazil,Wheat,2006,15927,1761.0,238716.0,20.6
13037,India,"Rice, paddy",2005,31537,1083.0,35342.0,25.82
3550,Brazil,Maize,2000,27182,1761.0,140423.0,18.65
4353,Brazil,Potatoes,2009,248299,1761.0,335742.0,18.84
22111,Pakistan,Sorghum,1996,5931,494.0,11955.0,26.5
23733,Portugal,Wheat,2013,17635,854.0,10126.8,16.77
13646,India,Sweet potatoes,2008,88943,1083.0,14485.33,26.83
14811,Indonesia,Maize,1997,26141,2702.0,1597.0,27.62
24441,Senegal,Cassava,2009,81909,686.0,649.88,25.01
6402,Chile,Maize,2001,94306,1522.0,13156.09,6.41
1354,Australia,Maize,2004,56326,534.0,36276.0,16.64
15501,Iraq,Potatoes,2000,140645,216.0,548.0,20.28
7457,Dominican Republic,Yams,2013,63432,1410.0,6316.61,26.88
14100,India,"Rice, paddy",2011,35878,1083.0,55540.0,24.35
7744,Ecuador,Sorghum,2000,14700,2274.0,17948.0,17.06
17318,Kazakhstan,Maize,2007,45636,250.0,5575.89,4.14
20551,Morocco,Sweet potatoes,1995,156909,346.0,11399.71,18.56
28213,Zimbabwe,"Rice, paddy",2010,22775,657.0,3305.17,21.17
1099,Australia,Wheat,1996,21673,534.0,31185.0,13.05
21686,Norway,Potatoes,2006,269329,1414.0,696.34,4.43
10117,Haiti,Sorghum,2008,8696,1440.0,27.85,27.08
18736,Mauritania,"Rice, paddy",1993,32860,92.0,39.09,27.37
24943,South Africa,Wheat,2004,20325,495.0,26857.0,21.11
8626,Eritrea,Potatoes,2004,64000,383.0,27.63,24.79
1083,Australia,Sorghum,1996,20677,534.0,31185.0,17.05
3604,Brazil,Sweet potatoes,2000,110351,1761.0,140423.0,26.82
17884,Libya,Potatoes,1994,116667,56.0,87.0,20.55
25576,Spain,Wheat,2008,32483,636.0,40719.0,17.21
12151,India,Potatoes,1999,175712,1083.0,46195.0,26.21
28053,Zambia,"Rice, paddy",2013,11617,1020.0,1670.0,20.14
15571,Iraq,Maize,2007,24774,216.0,1062.61,20.12
991,Australia,"Rice, paddy",1994,81537,534.0,21057.0,13.52
26748,Turkey,Wheat,1998,22564,593.0,30162.0,14.48
1887,Azerbaijan,Wheat,1994,16296,447.0,148.68,11.32
20921,Mozambique,Potatoes,2009,145000,1032.0,914.92,21.7
21344,Nicaragua,Maize,1994,12367,2280.0,799.0,27.26
4759,Brazil,"Rice, paddy",2013,50071,1761.0,367778.0,27.11
6443,Chile,Potatoes,2006,220155,1522.0,9830.72,13.19
16257,Japan,Wheat,1991,31797,1668.0,79821.18,15.43
16982,Japan,Maize,2010,25642,1668.0,55576.0,13.82
24688,South Africa,Sweet potatoes,1994,36093,495.0,16582.0,15.1
27124,Turkey,Maize,2013,89499,593.0,39440.0,19.21
18528,Mali,Sorghum,1992,6449,282.0,35.42,27.2
20136,Mexico,Maize,2009,32368,758.0,61690.08,21.76
9097,Germany,Soybeans,2008,10000,700.0,43413.01,5.94
25690,Sri Lanka,Cassava,1991,92373,1712.0,1409.15,26.53
25217,Spain,Wheat,1990,23789,636.0,39562.0,17.3
5489,Cameroon,Maize,2005,21334,1604.0,829.59,25.36
12525,India,"Rice, paddy",2001,31158,1083.0,43720.04,25.92
17866,Libya,Potatoes,1991,81319,56.0,87.0,19.47
8138,Egypt,Potatoes,1994,204487,51.0,4283.0,22.02
18379,Malawi,Soybeans,2009,9804,1181.0,736.25,20.68
10908,India,Potatoes,1992,160294,1083.0,70791.0,25.73
23839,Romania,Wheat,1995,30903,637.0,20113.0,11.21
18492,Malaysia,"Rice, paddy",2010,36361,2875.0,60194.83,27.69
22279,Pakistan,Potatoes,1999,165413,494.0,20450.0,23.8
8709,Finland,Potatoes,1991,185663,536.0,1738.0,5.62
7575,Ecuador,Potatoes,1994,81368,2274.0,2670.0,21.46
4051,Brazil,Potatoes,2006,223802,1761.0,238716.0,18.47
5007,Burkina Faso,Potatoes,1996,28605,748.0,39.16,28.74
14133,India,Soybeans,2011,11998,1083.0,55540.0,27.29
3139,Brazil,Cassava,1996,117588,1761.0,101621.67,17.83
11965,India,Potatoes,1998,146020,1083.0,49157.0,25.46
27359,Ukraine,"Rice, paddy",1992,37722,565.0,66772.0,8.07
7789,Ecuador,Plantains and others,2002,59057,2274.0,1302.49,17.78
19450,Mexico,"Rice, paddy",1997,41365,758.0,34468.93,20.35
14768,Indonesia,Cassava,1996,120150,2702.0,1597.0,27.0
28084,Zimbabwe,Potatoes,1993,157895,657.0,1716.0,20.88
4750,Brazil,Potatoes,2013,277517,1761.0,367778.0,26.4
813,Australia,Maize,1990,41821,534.0,17866.0,17.47
28229,Zimbabwe,"Rice, paddy",2012,22581,657.0,3375.53,20.52
7883,Ecuador,Soybeans,2006,11500,2274.0,7953.42,22.31
27851,Uruguay,Sweet potatoes,2010,94156,1300.0,14981.18,17.11
8432,El Salvador,Sweet potatoes,1993,64000,1784.0,3785.54,26.12
18694,Mali,Yams,2011,223344,282.0,3.25,27.79
12310,India,Potatoes,2000,186443,1083.0,44957.52,25.34
21855,Pakistan,Sorghum,1992,5910,494.0,5518.0,24.31
17041,Japan,Soybeans,2011,16006,1668.0,51796.3,15.71
11233,India,Maize,1994,14480,1083.0,61357.0,25.33
14951,Indonesia,Cassava,2001,129407,2702.0,1597.0,27.52
4468,Brazil,Sorghum,2010,23172,1761.0,342580.0,20.72
3107,Brazil,Sweet potatoes,1995,110676,1761.0,92967.22,27.52
7925,Ecuador,Plantains and others,2008,45571,2274.0,15396.14,21.89
2006,Bahamas,Sweet potatoes,1998,31724,1292.0,484.59,25.94
12268,India,Cassava,2000,269087,1083.0,44957.52,26.05
16267,Japan,Maize,1992,25180,1668.0,79821.18,15.63
10925,India,"Rice, paddy",1992,26092,1083.0,70791.0,25.91
14239,India,Maize,2012,25557,1083.0,52980.0,26.89
14202,India,Cassava,2012,385818,1083.0,52980.0,26.04
8171,Egypt,Soybeans,1996,26103,51.0,4499.0,20.85
18126,Madagascar,Sorghum,1998,6757,1513.0,88.26,20.11
5964,Canada,Maize,2007,85108,537.0,45140.03,5.25
24654,South Africa,Sorghum,1993,21564,495.0,16582.0,16.01
19318,Mexico,Potatoes,1995,199803,758.0,34468.93,21.5
26774,Turkey,Wheat,1999,19409,593.0,33089.0,18.74
23430,Peru,Maize,2004,26734,1738.0,8941.22,17.29
4385,Brazil,Soybeans,2009,26365,1761.0,335742.0,27.39
23754,Qatar,Potatoes,1996,104000,74.0,6.0,27.66
6670,Colombia,Plantains and others,1998,67354,3240.0,60687.0,23.07
23876,Romania,Maize,2002,30421,637.0,7875.7,12.24
27295,Uganda,Maize,2007,14950,1180.0,88.0,23.68
11481,India,Sorghum,1995,8235,1083.0,61257.0,25.55
22539,Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,25.55
25869,Sudan,Potatoes,2012,166663,1712.0,2469.47,29.96
21025,Namibia,Potatoes,2011,119667,285.0,56.0,19.26
25686,Sri Lanka,"Rice, paddy",1990,30643,1712.0,1571.33,26.53
14969,Indonesia,"Rice, paddy",2001,43879,2702.0,1597.0,27.52
23662,Portugal,Yams,2000,149690,854.0,15470.0,16.23
16046,Jamaica,Potatoes,1993,119399,2051.0,1415.65,27.02
8694,Estonia,Wheat,2007,34746,626.0,460.0,6.97
18168,Madagascar,Sweet potatoes,2004,51282,1513.0,68.01,19.87
24113,Rwanda,Cassava,2010,120430,1212.0,953.85,20.12
5272,Burundi,Soybeans,2005,7778,1274.0,304.83,22.29
24776,South Africa,Wheat,1997,17575,495.0,21596.0,15.38
24697,South Africa,Maize,1995,13800,495.0,18025.0,19.23
2574,Brazil,Potatoes,1990,141084,1761.0,49695.0,25.29
6500,Chile,Wheat,2011,58060,1522.0,9830.72,6.27
16108,Jamaica,Plantains and others,2002,177133,2051.0,909.71,27.51
10005,Haiti,Sorghum,1993,7829,1440.0,6.96,26.78
12412,India,Sweet potatoes,2000,97421,1083.0,44957.52,24.69
5861,Canada,Wheat,2001,19452,537.0,38456.0,9.63
16914,Japan,"Rice, paddy",2008,67786,1668.0,58750.0,13.31
15172,Indonesia,Maize,2008,40776,2702.0,1597.0,26.65
13218,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.43
15767,Italy,Sweet potatoes,1994,237708,832.0,81217.6,13.53
26964,Turkey,Soybeans,2007,35350,593.0,48715.51,18.6
21955,Pakistan,Maize,1994,15004,494.0,6183.0,22.93
4,Albania,Soybeans,1990,7000,1485.0,121.0,16.37
14946,Indonesia,Cassava,2001,129407,2702.0,1597.0,25.43
27840,Uruguay,Potatoes,2009,161006,1300.0,13475.41,16.96
10915,India,Potatoes,1992,160294,1083.0,70791.0,26.37
15104,Indonesia,Potatoes,2006,169363,2702.0,1597.0,27.21
1865,Austria,Maize,2013,81173,1110.0,3108.6,10.03
4089,Brazil,Soybeans,2006,23796,1761.0,238716.0,19.35
26165,Switzerland,Wheat,2012,57763,1537.0,2077.9,7.96
9711,Guinea,Plantains and others,1994,52500,1651.0,39.0,27.03
3281,Brazil,Sorghum,1997,19757,1761.0,110276.11,18.36
12937,India,Sweet potatoes,2004,88588,1083.0,35113.0,25.69
1568,Australia,Maize,2009,58171,534.0,38065.68,19.01
19146,Mexico,Soybeans,1992,18388,758.0,34468.93,19.97
11793,India,Potatoes,1997,193913,1083.0,52279.0,25.46
19249,Mexico,Potatoes,1994,190845,758.0,34468.93,25.05
22566,Pakistan,Sweet potatoes,2004,113473,494.0,8903.48,25.55
16863,Japan,Potatoes,2007,340000,1668.0,61164.07,16.55
23113,Pakistan,"Rice, paddy",2013,37528,494.0,0.92,19.98
16411,Japan,Soybeans,1995,17347,1668.0,79821.18,15.25
27026,Turkey,Wheat,2009,25667,593.0,37651.15,11.63
21741,Pakistan,Soybeans,1990,5679,494.0,5299.0,23.14
19009,Mexico,Sorghum,1990,32888,758.0,34468.93,24.79
9080,Germany,Potatoes,2007,423470,700.0,40740.64,10.88
1064,Australia,Maize,1996,57689,534.0,31185.0,19.13
14618,Indonesia,Sweet potatoes,1991,95150,2702.0,3259.0,26.92
26543,Turkey,Soybeans,1990,21892,593.0,29918.0,14.01
4200,Brazil,Sweet potatoes,2007,120680,1761.0,304031.0,25.95
5308,Burundi,Soybeans,2009,7619,1274.0,177.75,21.42
26827,Turkey,Maize,2002,42163,593.0,27915.0,12.24
7333,Dominican Republic,Maize,2006,13900,1410.0,4116.45,27.08
6106,Canada,Maize,2013,95878,537.0,81659.8,9.19
9963,Guyana,Yams,2011,57333,2387.0,400.76,27.43
332,Angola,"Rice, paddy",2008,5084,1010.0,40.0,24.27
3989,Brazil,Soybeans,2005,22303,1761.0,232232.0,27.6
17220,Kazakhstan,Wheat,1997,8449,250.0,8112.0,4.52
16937,Japan,Yams,2008,225093,1668.0,58750.0,15.57
22085,Pakistan,Maize,1996,15884,494.0,11955.0,24.43
3692,Brazil,Soybeans,2001,27105,1761.0,151523.0,27.08
6866,Colombia,Maize,2010,27227,3240.0,48618.46,22.68
7462,Ecuador,Maize,1990,10602,2274.0,2537.0,17.6
19140,Mexico,Sorghum,1992,38910,758.0,34468.93,19.14
24734,South Africa,"Rice, paddy",1996,22331,495.0,19508.0,15.23
16183,Japan,Maize,1990,25457,1668.0,79821.18,16.4
26492,Tunisia,Potatoes,2002,140399,207.0,706.18,19.74
7814,Ecuador,Maize,2004,18841,2274.0,29799.84,22.33
27966,Zambia,Sorghum,2001,7713,1020.0,1670.0,20.9
20084,Mexico,Potatoes,2008,277258,758.0,61732.11,19.45
17056,Japan,Wheat,2011,35286,1668.0,51796.3,15.38
6734,Colombia,Wheat,2001,15106,3240.0,85515.3,22.5
13059,India,Sorghum,2005,7968,1083.0,35342.0,25.82
22315,Pakistan,Sweet potatoes,1999,112339,494.0,20450.0,23.8
27103,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,14.97
27673,United Kingdom,Potatoes,2010,438841,1220.0,16770.87,8.4
10491,Hungary,Potatoes,2012,218385,589.0,8141.17,11.31
22898,Pakistan,Wheat,2009,26568,494.0,3957.61,23.62
4467,Brazil,Sorghum,2010,23172,1761.0,342580.0,22.12
19844,Mexico,Sorghum,2004,38223,758.0,26433.14,19.56
20486,Morocco,Maize,1991,8700,346.0,9771.14,17.47
9430,Greece,"Rice, paddy",2007,76337,652.0,7345.7,18.67
5169,Burundi,Maize,1993,14342,1274.0,96.99,21.17
12438,India,Cassava,2001,266998,1083.0,43720.04,25.76
7726,Ecuador,Wheat,1999,7001,2274.0,14216.0,17.02
15308,Indonesia,Cassava,2012,214018,2702.0,1597.0,27.37
7945,Ecuador,Cassava,2009,31191,2274.0,9666.87,17.76
5631,Canada,Maize,1992,56927,537.0,29387.0,8.77
8732,Finland,Wheat,2002,32585,536.0,1620.36,5.54
25129,South Africa,Sorghum,2011,22399,495.0,26857.0,18.75
7414,Dominican Republic,Plantains and others,2011,173430,1410.0,6316.61,26.79
11924,India,Cassava,1998,252815,1083.0,49157.0,25.77
8678,Estonia,Wheat,1998,17666,626.0,195.0,5.5
8056,Ecuador,Maize,2013,23702,2274.0,6471.77,17.28
14813,Indonesia,Maize,1997,26141,2702.0,1597.0,27.46
1683,Australia,Sweet potatoes,2011,319252,534.0,47632.99,17.71
27886,Zambia,Sorghum,1991,6587,1020.0,1080.0,20.84
9361,Greece,Sorghum,1996,36635,652.0,7296.0,17.46
18295,Malawi,"Rice, paddy",1997,16273,1181.0,173.19,20.62
15558,Iraq,Maize,2006,24255,216.0,824.14,23.82
578,Argentina,Sorghum,2002,52691,591.0,64134.56,18.07
1110,Australia,Potatoes,1997,313056,534.0,34091.0,12.13
18247,Malawi,Sorghum,1990,5015,1181.0,173.19,20.86
19258,Mexico,"Rice, paddy",1994,42555,758.0,34468.93,19.73
22592,Pakistan,Maize,2005,29843,494.0,7914.31,22.8
14991,Indonesia,Maize,2002,30655,2702.0,1597.0,27.49
17769,Lesotho,Maize,1991,5408,788.0,0.3,14.66
20495,Morocco,Sweet potatoes,1991,156000,346.0,9771.14,17.25
5723,Canada,Maize,1996,69141,537.0,35240.8,7.85
12498,India,Potatoes,2001,183627,1083.0,43720.04,25.34
14431,India,Potatoes,2013,227606,1083.0,45620.0,27.11
14355,India,Wheat,2012,31775,1083.0,52980.0,24.37
10022,Haiti,Sweet potatoes,1995,30536,1440.0,12.32,27.3
7250,Dominican Republic,Cassava,2000,65367,1410.0,5082.0,26.37
676,Argentina,Soybeans,2009,18480,591.0,61586.56,18.09
20239,Mexico,Sweet potatoes,2010,206653,758.0,63402.29,15.87
7538,Ecuador,Wheat,1992,5911,2274.0,2012.0,22.19
27989,Zambia,"Rice, paddy",2005,12864,1020.0,1670.0,21.97
14049,India,Maize,2011,24784,1083.0,55540.0,25.72
782,Armenia,Potatoes,2005,164459,562.0,220.51,9.58
14807,Indonesia,Cassava,1997,121718,2702.0,1597.0,27.46
14248,India,Potatoes,2012,217530,1083.0,52980.0,25.89
15794,Italy,Sweet potatoes,1996,221667,832.0,74617.2,7.06
9988,Haiti,"Rice, paddy",1991,20000,1440.0,18.86,27.01
26620,Turkey,Wheat,1993,21642,593.0,28042.0,18.82
12964,India,Wheat,2004,27132,1083.0,35113.0,27.29
18915,Mauritius,Potatoes,1999,239781,2041.0,501.85,24.11
10425,Hungary,Potatoes,2000,184736,589.0,4151.0,11.69
26455,Thailand,Wheat,2013,12500,1622.0,8136.0,28.98
17890,Libya,Potatoes,1995,165267,56.0,87.0,20.03
183,Algeria,Maize,2008,44714,89.0,11556.12,17.55
9511,Guatemala,Maize,1994,19569,1996.0,12004.33,20.08
3166,Brazil,Potatoes,1996,146506,1761.0,101621.67,25.94
4061,Brazil,"Rice, paddy",2006,38798,1761.0,238716.0,20.6
2297,Bangladesh,"Rice, paddy",2008,41441,2666.0,12936.5,26.0
18005,Lithuania,Potatoes,1995,127992,656.0,737.0,6.68
13191,India,Potatoes,2006,185920,1083.0,37423.0,26.04
14752,Indonesia,"Rice, paddy",1995,43487,2702.0,1597.0,26.74
2836,Brazil,Yams,1992,91413,1761.0,67003.89,25.61
19447,Mexico,"Rice, paddy",1997,41365,758.0,34468.93,16.25
13836,India,Wheat,2009,29071,1083.0,28707.01,24.87
17610,Kenya,Yams,2011,91154,630.0,1578.0,16.9
13408,India,Sorghum,2007,8443,1083.0,27422.77,25.98
1955,Azerbaijan,"Rice, paddy",2008,27973,447.0,262.99,12.3
2355,Bangladesh,Sorghum,2012,13452,2666.0,13289.18,26.28
21669,Norway,Wheat,1996,45258,1414.0,698.25,1.88
17307,Kazakhstan,Potatoes,2006,153851,250.0,3926.27,7.65
13904,India,Potatoes,2010,199299,1083.0,40093.69,26.52
7289,Dominican Republic,Potatoes,2002,166370,1410.0,4018.07,27.05
25473,Spain,Maize,2004,100691,636.0,47445.0,12.17
25997,Suriname,Maize,2008,22500,2331.0,2108.66,27.22
12247,India,Wheat,1999,25901,1083.0,46195.0,26.86
7120,Dominican Republic,Yams,1991,71153,1410.0,4971.0,26.57
4562,Brazil,"Rice, paddy",2011,48956,1761.0,345026.0,18.82
533,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.15
26605,Turkey,Potatoes,1993,242315,593.0,28042.0,18.82
24759,South Africa,"Rice, paddy",1997,22537,495.0,21596.0,20.57
8661,Eritrea,Maize,2013,10000,383.0,27.63,25.87
26717,Turkey,Soybeans,1997,21053,593.0,34431.0,11.34
4635,Brazil,Maize,2012,50057,1761.0,346583.0,18.8
2742,Brazil,Cassava,1992,120019,1761.0,67003.89,17.8
6141,Central African Republic,"Rice, paddy",1991,13375,1342.0,0.04,25.45
3761,Brazil,Potatoes,2002,194038,1761.0,145552.0,25.18
28031,Zambia,Soybeans,2010,18409,1020.0,1670.0,21.34
28045,Zambia,"Rice, paddy",2012,17255,1020.0,1670.0,20.8
4734,Brazil,Maize,2013,52536,1761.0,367778.0,17.57
24634,South Africa,Sweet potatoes,1992,36324,495.0,16582.0,16.48
7443,Dominican Republic,Cassava,2013,74585,1410.0,6316.61,26.88
9458,Greece,"Rice, paddy",2011,81086,652.0,8189.8,17.67
17477,Kenya,Soybeans,1997,8178,630.0,5172.0,16.77
25983,Suriname,Sweet potatoes,2005,148367,2331.0,1426.37,27.7
14503,India,Soybeans,2013,10123,1083.0,45620.0,27.44
13561,India,"Rice, paddy",2008,32509,1083.0,14485.33,27.05
13590,India,Sorghum,2008,10209,1083.0,14485.33,27.45
8045,Ecuador,Soybeans,2012,16923,2274.0,11469.74,22.16
25628,Spain,Sorghum,2011,43201,636.0,53549.0,17.9
11972,India,Potatoes,1998,146020,1083.0,49157.0,24.84
26826,Turkey,Maize,2002,42163,593.0,27915.0,10.81
5760,Canada,Soybeans,1997,25837,537.0,38258.2,4.54
18119,Madagascar,Soybeans,1997,6180,1513.0,139.89,19.97
8522,El Salvador,Maize,2006,30794,1784.0,2265.72,26.14
3992,Brazil,Soybeans,2005,22303,1761.0,232232.0,24.79
13141,India,Wheat,2005,26016,1083.0,35342.0,26.3
21433,Nicaragua,Plantains and others,2006,100000,2280.0,6889.26,27.35
20383,Mexico,Cassava,2013,146398,758.0,59920.18,17.34
28200,Zimbabwe,Sweet potatoes,2008,21798,657.0,3234.81,20.68
24614,South Africa,Maize,1992,7853,495.0,16582.0,16.48
1566,Australia,Maize,2009,58171,534.0,38065.68,12.87
24257,Saudi Arabia,Sorghum,2004,21858,59.0,3705.6,26.53
17655,Latvia,Potatoes,2005,145942,641.0,723.54,6.3
9102,Germany,Maize,2009,97500,700.0,39289.43,9.61
1145,Australia,Maize,1998,47544,534.0,37215.0,20.62
4514,Brazil,Yams,2010,95332,1761.0,342580.0,18.18
26192,Tajikistan,Soybeans,1995,117,691.0,54.0,8.49
15006,Indonesia,Soybeans,2002,12360,2702.0,1597.0,25.64
10250,Honduras,Potatoes,2000,163204,1976.0,4376.0,24.43
16706,Japan,Soybeans,2002,18025,1668.0,70262.54,13.42
17499,Kenya,Wheat,1999,16534,630.0,3056.0,16.7
21530,Niger,Cassava,1995,129500,151.0,62.0,29.56
10838,India,Wheat,1991,22814,1083.0,72133.0,25.74
26205,Tajikistan,Wheat,1997,12687,691.0,751.31,8.69
1544,Australia,Sorghum,2008,40252,534.0,42935.38,18.78
19273,Mexico,Soybeans,1994,18114,758.0,34468.93,25.05
19970,Mexico,Sorghum,2006,34481,758.0,50891.95,20.3
10796,India,Soybeans,1991,7825,1083.0,72133.0,27.35
4511,Brazil,Yams,2010,95332,1761.0,342580.0,22.12
5667,Canada,Soybeans,1993,26005,537.0,29296.5,7.69
3177,Brazil,"Rice, paddy",1996,26578,1761.0,101621.67,25.94
10991,India,Sweet potatoes,1992,82835,1083.0,70791.0,25.91
13619,India,Soybeans,2008,10415,1083.0,14485.33,25.56
1281,Australia,Potatoes,2001,328633,534.0,32710.0,17.85
27327,Uganda,Soybeans,2010,6000,1180.0,88.0,24.14
8284,Egypt,Soybeans,2005,34000,51.0,5471.0,22.01
6175,Central African Republic,Potatoes,1996,25676,1342.0,22.87,25.32
22321,Pakistan,Sweet potatoes,1999,112339,494.0,20450.0,19.84
2471,Belgium,Wheat,2011,84046,847.0,5740.44,11.69
11458,India,"Rice, paddy",1995,26972,1083.0,61257.0,26.13
10294,Honduras,Plantains and others,2006,89857,1976.0,4297.51,24.88
5587,Canada,Potatoes,1990,250994,537.0,29568.0,5.57
9660,Guatemala,Soybeans,2011,26429,1996.0,16540.71,19.85
4466,Brazil,"Rice, paddy",2010,41271,1761.0,342580.0,25.78
10466,Hungary,Maize,2008,74653,589.0,12084.0,11.55
6373,Chile,Potatoes,1998,140485,1522.0,15373.0,13.19
19812,Mexico,Cassava,2004,141677,758.0,26433.14,19.56
14107,India,"Rice, paddy",2011,35878,1083.0,55540.0,27.02
27834,Uruguay,"Rice, paddy",2008,78989,1300.0,13335.22,17.43
15999,Italy,"Rice, paddy",2012,68133,832.0,61889.0,13.45
6320,Chile,Wheat,1992,33787,1522.0,15373.0,5.97
659,Argentina,Soybeans,2008,28216,591.0,87149.01,17.71
17617,Kenya,Soybeans,2012,14997,630.0,1578.0,16.84
22944,Pakistan,Sweet potatoes,2010,109417,494.0,2968.44,25.48
12318,India,Potatoes,2000,186443,1083.0,44957.52,24.57
18759,Mauritania,Sweet potatoes,1996,9990,92.0,39.09,27.93
